 ,chunk,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method
1579,0,3,1568,321,7,0.687,674,233,1,Full
1580,0,4,2017,1167,6,0.665,674,233,1,Full
1581,0,5,1034,1557,6,0.665,674,233,1,Full
1582,0,6,1395,418,7,0.665,674,233,1,Full
1583,0,7,764,1051,6,0.661,674,233,1,Full
1584,0,8,362,642,6,0.657,674,233,1,Full
1585,0,9,1581,115,7,0.652,674,233,1,Full
1586,0,10,1579,466,6,0.648,674,233,1,Full
1587,0,11,1715,1942,6,0.648,674,233,1,Full
1588,0,12,1988,1104,7,0.648,674,233,1,Full
1589,0,13,1366,1394,7,0.648,674,233,1,Full
1590,0,14,863,1497,6,0.644,674,233,1,Full
1591,0,15,1890,709,6,0.635,674,233,1,Full
1592,0,16,1118,1774,6,0.635,674,233,1,Full
1593,0,17,1476,1823,7,0.631,674,233,1,Full
1594,0,18,701,1603,6,0.631,674,233,1,Full
1595,0,19,1869,1964,6,0.631,674,233,1,Full
1596,0,20,811,1465,6,0.622,674,233,1,Full
1597,0,21,1094,1520,6,0.622,674,233,1,Full
1598,0,22,472,1520,6,0.618,674,233,1,Full
1599,0,23,1958,1995,6,0.618,674,233,1,Full
1600,0,24,973,1385,7,0.614,674,233,1,Full
1601,0,25,1863,1047,6,0.614,674,233,1,Full
1602,0,26,998,1838,6,0.614,674,233,1,Full
1603,0,27,1650,375,7,0.609,674,233,1,Full
1604,0,28,822,990,7,0.609,674,233,1,Full
1605,0,29,605,779,6,0.609,674,233,1,Full
1606,0,30,1333,317,6,0.605,674,233,1,Full
1607,0,31,1610,984,6,0.605,674,233,1,Full
1608,0,32,689,1320,6,0.605,674,233,1,Full
1609,0,33,786,630,7,0.605,674,233,1,Full
1610,0,34,189,1039,6,0.601,674,233,1,Full
1611,0,35,273,1603,12,0.597,674,233,1,Full
1612,0,36,1814,1169,7,0.597,674,233,1,Full
1613,0,37,1967,1145,6,0.597,674,233,1,Full
1614,0,38,172,299,7,0.592,674,233,1,Full
1615,0,39,1808,1401,6,0.592,674,233,1,Full
1616,0,40,1263,1904,7,0.592,674,233,1,Full
1617,0,41,1361,1916,6,0.592,674,233,1,Full
1618,0,42,1932,142,6,0.588,674,233,1,Full
1619,0,43,1222,1365,8,0.588,674,233,1,Full
1620,0,44,96,201,6,0.588,674,233,1,Full
1621,0,45,1639,314,6,0.588,674,233,1,Full
1622,0,46,1348,634,6,0.588,674,233,1,Full
1623,0,47,1990,287,7,0.584,674,233,1,Full
1624,0,48,1605,344,6,0.584,674,233,1,Full
1625,0,49,974,820,6,0.584,674,233,1,Full
1626,0,50,1172,1731,6,0.584,674,233,1,Full
1627,0,51,1035,511,7,0.584,674,233,1,Full
1628,0,52,1948,1231,7,0.584,674,233,1,Full
1629,0,53,297,1683,7,0.584,674,233,1,Full
1630,0,54,1928,637,8,0.584,674,233,1,Full
1631,0,55,1534,20,7,0.579,674,233,1,Full
1632,0,56,1712,455,6,0.579,674,233,1,Full
1633,0,57,1809,1156,6,0.579,674,233,1,Full
1634,0,58,1754,1210,6,0.579,674,233,1,Full
1635,0,59,634,1454,8,0.575,674,233,1,Full
1636,0,60,1094,664,6,0.575,674,233,1,Full
1637,0,61,1793,600,7,0.575,674,233,1,Full
1638,0,62,1504,1225,6,0.575,674,233,1,Full
1639,0,63,362,1353,6,0.575,674,233,1,Full
1640,0,64,645,1484,6,0.575,674,233,1,Full
1641,0,65,769,1630,6,0.575,674,233,1,Full
1642,0,66,1762,1276,7,0.575,674,233,1,Full
1643,0,67,1809,1928,6,0.575,674,233,1,Full
1644,0,68,704,130,6,0.571,674,233,1,Full
1645,0,69,1826,262,6,0.571,674,233,1,Full
1646,0,70,1233,1534,7,0.571,674,233,1,Full
1647,0,71,1647,345,6,0.571,674,233,1,Full
1648,0,72,1196,527,6,0.571,674,233,1,Full
1649,0,73,1914,1268,10,0.571,674,233,1,Full
1650,0,74,807,760,6,0.571,674,233,1,Full
1651,0,75,1001,966,6,0.571,674,233,1,Full
1652,0,76,1882,2006,6,0.571,674,233,1,Full
1653,0,77,381,1085,8,0.567,674,233,1,Full
1654,0,78,1499,616,6,0.567,674,233,1,Full
1655,0,79,1152,497,7,0.567,674,233,1,Full
1656,0,80,823,964,6,0.567,674,233,1,Full
1657,0,81,1887,1443,6,0.567,674,233,1,Full
1658,0,82,1103,604,7,0.567,674,233,1,Full
1659,0,83,322,1793,6,0.567,674,233,1,Full
1660,0,84,1343,1907,6,0.567,674,233,1,Full
1661,0,85,608,1938,6,0.567,674,233,1,Full
1662,0,86,492,1904,7,0.567,674,233,1,Full
1663,0,87,985,1961,6,0.567,674,233,1,Full
1664,0,88,158,2039,6,0.567,674,233,1,Full
1665,0,89,1953,766,7,0.562,674,233,1,Full
1666,0,90,1613,1413,7,0.562,674,233,1,Full
1667,0,91,1128,1805,8,0.562,674,233,1,Full
1668,0,92,1260,1548,7,0.562,674,233,1,Full
1669,0,93,1430,896,6,0.562,674,233,1,Full
1670,0,94,1842,1406,6,0.562,674,233,1,Full
1671,0,95,1946,1641,6,0.562,674,233,1,Full
1672,0,96,81,1850,7,0.562,674,233,1,Full
1673,0,97,715,1899,6,0.562,674,233,1,Full
1674,0,98,1807,1384,11,0.562,674,233,1,Full
1675,0,99,1374,119,6,0.558,674,233,1,Full
1676,0,100,159,726,7,0.558,674,233,1,Full
1677,0,101,1382,966,6,0.558,674,233,1,Full
1678,0,102,1126,1232,6,0.558,674,233,1,Full
1679,0,103,1061,1085,8,0.558,674,233,1,Full
1680,0,104,1216,1577,7,0.558,674,233,1,Full
1681,0,105,1748,1262,8,0.558,674,233,1,Full
1682,0,106,595,1401,10,0.558,674,233,1,Full
1683,0,107,1090,1273,6,0.558,674,233,1,Full
1684,0,108,1148,1600,6,0.558,674,233,1,Full
1685,0,109,1562,1751,6,0.558,674,233,1,Full
1686,0,110,1303,1909,6,0.558,674,233,1,Full
1687,0,111,1383,1954,6,0.558,674,233,1,Full
1688,0,112,404,1118,7,0.554,674,233,1,Full
1689,0,113,1099,13,6,0.554,674,233,1,Full
1690,0,114,1057,1529,8,0.554,674,233,1,Full
1691,0,115,1995,1157,7,0.554,674,233,1,Full
1692,0,116,1777,256,6,0.554,674,233,1,Full
1693,0,117,473,807,9,0.554,674,233,1,Full
1694,0,118,80,341,6,0.554,674,233,1,Full
1695,0,119,459,478,6,0.554,674,233,1,Full
1696,0,120,1923,983,6,0.554,674,233,1,Full
1697,0,121,617,1259,6,0.554,674,233,1,Full
1698,0,122,986,1321,6,0.554,674,233,1,Full
1699,0,123,300,1353,6,0.554,674,233,1,Full
1700,0,124,1611,1392,6,0.554,674,233,1,Full
1701,0,125,921,1524,6,0.554,674,233,1,Full
1702,0,126,827,1529,6,0.554,674,233,1,Full
1703,0,127,1227,1598,6,0.554,674,233,1,Full
1704,0,128,1570,1879,6,0.554,674,233,1,Full
1705,0,129,1393,329,7,0.549,674,233,1,Full
1706,0,130,24,1409,9,0.549,674,233,1,Full
1707,0,131,1151,460,6,0.549,674,233,1,Full
1708,0,132,1949,636,6,0.549,674,233,1,Full
1709,0,133,1518,649,6,0.549,674,233,1,Full
1710,0,134,1374,925,6,0.549,674,233,1,Full
1711,0,135,1188,863,7,0.549,674,233,1,Full
1712,0,136,1157,1000,6,0.549,674,233,1,Full
1713,0,137,1909,1521,7,0.549,674,233,1,Full
1714,0,138,1449,1012,6,0.549,674,233,1,Full
1715,0,139,1916,1046,6,0.549,674,233,1,Full
1716,0,140,1358,1162,6,0.549,674,233,1,Full
1717,0,141,2021,1417,6,0.549,674,233,1,Full
1718,0,142,1626,1650,6,0.549,674,233,1,Full
1719,0,143,791,1678,6,0.549,674,233,1,Full
1720,0,144,2032,1798,6,0.549,674,233,1,Full
1721,0,145,2020,1808,6,0.549,674,233,1,Full
1722,0,146,334,1896,6,0.549,674,233,1,Full
1723,0,147,933,305,7,0.545,674,233,1,Full
1724,0,148,1832,310,9,0.545,674,233,1,Full
1725,0,149,1910,368,6,0.545,674,233,1,Full
1726,0,150,1121,431,6,0.545,674,233,1,Full
1727,0,151,1008,779,8,0.545,674,233,1,Full
1728,0,152,1880,338,7,0.545,674,233,1,Full
1729,0,153,1053,840,7,0.545,674,233,1,Full
1730,0,154,16,557,6,0.545,674,233,1,Full
1731,0,155,1082,939,7,0.545,674,233,1,Full
1732,0,156,1422,952,7,0.545,674,233,1,Full
1733,0,157,1653,784,6,0.545,674,233,1,Full
1734,0,158,1081,949,6,0.545,674,233,1,Full
1735,0,159,881,962,7,0.545,674,233,1,Full
1736,0,160,938,1097,6,0.545,674,233,1,Full
1737,0,161,1073,1197,6,0.545,674,233,1,Full
1738,0,162,1450,1179,7,0.545,674,233,1,Full
1739,0,163,1959,1247,6,0.545,674,233,1,Full
1740,0,164,1749,1407,6,0.545,674,233,1,Full
1741,0,165,1969,1512,6,0.545,674,233,1,Full
1742,0,166,647,1139,8,0.545,674,233,1,Full
1743,0,167,1926,1294,7,0.545,674,233,1,Full
1744,0,168,1424,1516,6,0.545,674,233,1,Full
1745,0,169,109,1356,10,0.545,674,233,1,Full
1746,0,170,1943,1526,6,0.545,674,233,1,Full
1747,0,171,1821,1539,6,0.545,674,233,1,Full
1748,0,172,576,1700,6,0.545,674,233,1,Full
1749,0,173,1044,1601,7,0.545,674,233,1,Full
1750,0,174,292,1803,6,0.545,674,233,1,Full
1751,0,175,545,1740,7,0.545,674,233,1,Full
1752,0,176,1293,1779,7,0.545,674,233,1,Full
1753,0,177,598,1835,6,0.545,674,233,1,Full
1754,0,178,508,1844,7,0.545,674,233,1,Full
1755,0,179,1089,1889,7,0.545,674,233,1,Full
1756,0,180,1348,1902,7,0.545,674,233,1,Full
1757,0,181,1403,937,7,0.541,674,233,1,Full
1758,0,182,649,1854,7,0.541,674,233,1,Full
1759,0,183,1586,9,6,0.541,674,233,1,Full
1760,0,184,2002,97,6,0.541,674,233,1,Full
1761,0,185,1018,1916,7,0.541,674,233,1,Full
1762,0,186,1658,152,6,0.541,674,233,1,Full
1763,0,187,620,660,6,0.541,674,233,1,Full
1764,0,188,831,835,6,0.541,674,233,1,Full
1765,0,189,1248,842,6,0.541,674,233,1,Full
1766,0,190,901,858,6,0.541,674,233,1,Full
1767,0,191,1010,1031,6,0.541,674,233,1,Full
1768,0,192,1884,1069,6,0.541,674,233,1,Full
1769,0,193,1346,1251,6,0.541,674,233,1,Full
1770,0,194,1407,1256,6,0.541,674,233,1,Full
1771,0,195,521,1516,6,0.541,674,233,1,Full
1772,0,196,386,1642,6,0.541,674,233,1,Full
1773,0,197,776,1643,6,0.541,674,233,1,Full
1774,0,198,843,1674,6,0.541,674,233,1,Full
1775,0,199,578,1873,6,0.541,674,233,1,Full
1776,0,200,371,1920,6,0.541,674,233,1,Full
1777,0,201,1375,1921,6,0.541,674,233,1,Full
1778,0,202,326,2014,6,0.541,674,233,1,Full
1779,0,203,980,1405,8,0.536,674,233,1,Full
1780,0,204,1728,255,7,0.536,674,233,1,Full
1781,0,205,1621,7,6,0.536,674,233,1,Full
1782,0,206,1375,907,7,0.536,674,233,1,Full
1783,0,207,1133,1142,10,0.536,674,233,1,Full
1784,0,208,1752,1749,8,0.536,674,233,1,Full
1785,0,209,1619,992,7,0.536,674,233,1,Full
1786,0,210,634,1366,7,0.536,674,233,1,Full
1787,0,211,967,1380,7,0.536,674,233,1,Full
1788,0,212,2001,136,6,0.536,674,233,1,Full
1789,0,213,1190,443,6,0.536,674,233,1,Full
1790,0,214,1832,1384,7,0.536,674,233,1,Full
1791,0,215,1928,1427,7,0.536,674,233,1,Full
1792,0,216,1007,1836,10,0.536,674,233,1,Full
1793,0,217,445,1605,7,0.536,674,233,1,Full
1794,0,218,359,586,6,0.536,674,233,1,Full
1795,0,219,541,659,6,0.536,674,233,1,Full
1796,0,220,370,669,6,0.536,674,233,1,Full
1797,0,221,939,733,6,0.536,674,233,1,Full
1798,0,222,1130,852,6,0.536,674,233,1,Full
1799,0,223,931,910,6,0.536,674,233,1,Full
1800,0,224,1681,953,6,0.536,674,233,1,Full
1801,0,225,890,1089,6,0.536,674,233,1,Full
1802,0,226,1508,1206,6,0.536,674,233,1,Full
1803,0,227,1005,1392,6,0.536,674,233,1,Full
1804,0,228,2008,1399,6,0.536,674,233,1,Full
1805,0,229,1951,1421,6,0.536,674,233,1,Full
1806,0,230,525,1447,6,0.536,674,233,1,Full
1807,0,231,307,1630,6,0.536,674,233,1,Full
1808,0,232,471,1701,6,0.536,674,233,1,Full
1809,0,233,1346,1744,6,0.536,674,233,1,Full
1810,0,234,739,1785,6,0.536,674,233,1,Full
1811,0,235,1807,1886,6,0.536,674,233,1,Full
1812,0,236,957,890,9,0.532,674,233,1,Full
1813,0,237,1382,846,8,0.532,674,233,1,Full
1814,0,238,529,867,8,0.532,674,233,1,Full
1815,0,239,737,103,6,0.532,674,233,1,Full
1816,0,240,1908,163,7,0.532,674,233,1,Full
1817,0,241,1595,235,7,0.532,674,233,1,Full
1818,0,242,1664,377,7,0.532,674,233,1,Full
1819,0,243,1172,964,8,0.532,674,233,1,Full
1820,0,244,1086,232,6,0.532,674,233,1,Full
1821,0,245,1386,787,6,0.532,674,233,1,Full
1822,0,246,705,829,6,0.532,674,233,1,Full
1823,0,247,1205,475,7,0.532,674,233,1,Full
1824,0,248,1539,930,6,0.532,674,233,1,Full
1825,0,249,981,1229,8,0.532,674,233,1,Full
1826,0,250,1172,501,7,0.532,674,233,1,Full
1827,0,251,1911,1968,8,0.532,674,233,1,Full
1828,0,252,984,835,7,0.532,674,233,1,Full
1829,0,253,1343,1125,6,0.532,674,233,1,Full
1830,0,254,78,1137,6,0.532,674,233,1,Full
1831,0,255,1570,1076,7,0.532,674,233,1,Full
1832,0,256,1473,1611,7,0.532,674,233,1,Full
1833,0,257,1434,1650,7,0.532,674,233,1,Full
1834,0,258,1352,1996,7,0.532,674,233,1,Full
1835,0,259,1994,1180,6,0.532,674,233,1,Full
1836,0,260,1421,1464,6,0.532,674,233,1,Full
1837,0,261,1321,1494,6,0.532,674,233,1,Full
1838,0,262,1860,1587,6,0.532,674,233,1,Full
1839,0,263,2037,1642,6,0.532,674,233,1,Full
1840,0,264,1253,1655,6,0.532,674,233,1,Full
1841,0,265,2016,1684,6,0.532,674,233,1,Full
1842,0,266,1602,1926,6,0.532,674,233,1,Full
1843,0,267,1334,1957,6,0.532,674,233,1,Full
1844,0,268,1032,40,9,0.528,674,233,1,Full
1845,0,269,36,364,7,0.528,674,233,1,Full
1846,0,270,1790,1528,19,0.528,674,233,1,Full
1847,0,271,1734,430,8,0.528,674,233,1,Full
1848,0,272,735,44,6,0.528,674,233,1,Full
1849,0,273,1337,387,7,0.528,674,233,1,Full
1850,0,274,119,192,6,0.528,674,233,1,Full
1851,0,275,1365,774,7,0.528,674,233,1,Full
1852,0,276,528,319,6,0.528,674,233,1,Full
1853,0,277,1644,831,7,0.528,674,233,1,Full
1854,0,278,319,1613,8,0.528,674,233,1,Full
1855,0,279,1313,502,6,0.528,674,233,1,Full
1856,0,280,1792,539,6,0.528,674,233,1,Full
1857,0,281,1314,1309,7,0.528,674,233,1,Full
1858,0,282,1544,621,6,0.528,674,233,1,Full
1859,0,283,548,627,6,0.528,674,233,1,Full
1860,0,284,1040,1389,7,0.528,674,233,1,Full
1861,0,285,1901,859,6,0.528,674,233,1,Full
1862,0,286,869,1114,6,0.528,674,233,1,Full
1863,0,287,1271,1390,7,0.528,674,233,1,Full
1864,0,288,1876,1439,7,0.528,674,233,1,Full
1865,0,289,894,1447,7,0.528,674,233,1,Full
1866,0,290,1740,1186,6,0.528,674,233,1,Full
1867,0,291,1302,1811,7,0.528,674,233,1,Full
1868,0,292,268,2039,7,0.528,674,233,1,Full
1869,0,293,1872,1209,6,0.528,674,233,1,Full
1870,0,294,1456,1211,6,0.528,674,233,1,Full
1871,0,295,2032,1234,6,0.528,674,233,1,Full
1872,0,296,181,1286,6,0.528,674,233,1,Full
1873,0,297,1701,1332,6,0.528,674,233,1,Full
1874,0,298,1371,1414,6,0.528,674,233,1,Full
1875,0,299,1235,1488,6,0.528,674,233,1,Full
1876,0,300,1098,1504,6,0.528,674,233,1,Full
1877,0,301,959,1547,6,0.528,674,233,1,Full
1878,0,302,1921,1577,6,0.528,674,233,1,Full
1879,0,303,2015,1613,6,0.528,674,233,1,Full
1880,0,304,363,1682,6,0.528,674,233,1,Full
1881,0,305,1793,1705,6,0.528,674,233,1,Full
1882,0,306,1706,1749,6,0.528,674,233,1,Full
1883,0,307,684,1893,6,0.528,674,233,1,Full
1884,0,308,709,1909,6,0.528,674,233,1,Full
1885,0,309,637,2037,6,0.528,674,233,1,Full
1886,0,310,1596,738,9,0.524,674,233,1,Full
1887,0,311,468,114,6,0.524,674,233,1,Full
1888,0,312,1298,1397,10,0.524,674,233,1,Full
1889,0,313,2026,92,7,0.524,674,233,1,Full
1890,0,314,1199,1161,8,0.524,674,233,1,Full
1891,0,315,1372,1180,8,0.524,674,233,1,Full
1892,0,316,1519,307,7,0.524,674,233,1,Full
1893,0,317,1897,1081,11,0.524,674,233,1,Full
1894,0,318,1712,135,6,0.524,674,233,1,Full
1895,0,319,1411,226,6,0.524,674,233,1,Full
1896,0,320,1432,1201,8,0.524,674,233,1,Full
1897,0,321,622,329,7,0.524,674,233,1,Full
1898,0,322,1803,557,7,0.524,674,233,1,Full
1899,0,323,625,601,7,0.524,674,233,1,Full
1900,0,324,894,340,6,0.524,674,233,1,Full
1901,0,325,1231,837,7,0.524,674,233,1,Full
1902,0,326,303,1612,8,0.524,674,233,1,Full
1903,0,327,1281,1919,8,0.524,674,233,1,Full
1904,0,328,731,856,7,0.524,674,233,1,Full
1905,0,329,920,363,6,0.524,674,233,1,Full
1906,0,330,1364,1036,7,0.524,674,233,1,Full
1907,0,331,1360,615,6,0.524,674,233,1,Full
1908,0,332,2015,1274,7,0.524,674,233,1,Full
1909,0,333,1223,655,6,0.524,674,233,1,Full
1910,0,334,987,660,6,0.524,674,233,1,Full
1911,0,335,740,1701,7,0.524,674,233,1,Full
1912,0,336,1875,1859,7,0.524,674,233,1,Full
1913,0,337,1093,750,6,0.524,674,233,1,Full
1914,0,338,1265,1930,7,0.524,674,233,1,Full
1915,0,339,1302,985,6,0.524,674,233,1,Full
1916,0,340,1542,1012,6,0.524,674,233,1,Full
1917,0,341,1754,1976,7,0.524,674,233,1,Full
1918,0,342,956,1985,7,0.524,674,233,1,Full
1919,0,343,1871,1313,6,0.524,674,233,1,Full
1920,0,344,477,1556,6,0.524,674,233,1,Full
1921,0,345,252,1619,6,0.524,674,233,1,Full
1922,0,346,1540,1666,6,0.524,674,233,1,Full
1923,0,347,1017,1716,6,0.524,674,233,1,Full
1924,0,348,1226,2020,6,0.524,674,233,1,Full
1925,0,349,1578,20,7,0.519,674,233,1,Full
1926,0,350,1306,934,8,0.519,674,233,1,Full
1927,0,351,1951,368,7,0.519,674,233,1,Full
1928,0,352,894,1138,8,0.519,674,233,1,Full
1929,0,353,1995,1458,8,0.519,674,233,1,Full
1930,0,354,631,75,6,0.519,674,233,1,Full
1931,0,355,818,1538,9,0.519,674,233,1,Full
1932,0,356,858,93,6,0.519,674,233,1,Full
1933,0,357,1538,771,7,0.519,674,233,1,Full
1934,0,358,1131,1024,7,0.519,674,233,1,Full
1935,0,359,1900,1211,7,0.519,674,233,1,Full
1936,0,360,1636,162,6,0.519,674,233,1,Full
1937,0,361,730,1532,8,0.519,674,233,1,Full
1938,0,362,608,1253,7,0.519,674,233,1,Full
1939,0,363,679,171,6,0.519,674,233,1,Full
1940,0,364,1766,187,6,0.519,674,233,1,Full
1941,0,365,708,1731,8,0.519,674,233,1,Full
1942,0,366,1623,1868,8,0.519,674,233,1,Full
1943,0,367,574,211,6,0.519,674,233,1,Full
1944,0,368,2030,1286,7,0.519,674,233,1,Full
1945,0,369,1160,275,6,0.519,674,233,1,Full
1946,0,370,1129,439,6,0.519,674,233,1,Full
1947,0,371,1737,496,6,0.519,674,233,1,Full
1948,0,372,280,2030,8,0.519,674,233,1,Full
1949,0,373,478,541,6,0.519,674,233,1,Full
1950,0,374,631,1506,10,0.519,674,233,1,Full
1951,0,375,608,1385,7,0.519,674,233,1,Full
1952,0,376,1878,546,6,0.519,674,233,1,Full
1953,0,377,2028,1479,7,0.519,674,233,1,Full
1954,0,378,415,555,6,0.519,674,233,1,Full
1955,0,379,943,665,6,0.519,674,233,1,Full
1956,0,380,46,723,6,0.519,674,233,1,Full
1957,0,381,1324,826,6,0.519,674,233,1,Full
1958,0,382,1733,1712,7,0.519,674,233,1,Full
1959,0,383,786,1780,7,0.519,674,233,1,Full
1960,0,384,1528,1002,6,0.519,674,233,1,Full
1961,0,385,1054,1061,6,0.519,674,233,1,Full
1962,0,386,2009,1076,6,0.519,674,233,1,Full
1963,0,387,1514,1813,7,0.519,674,233,1,Full
1964,0,388,1193,1920,7,0.519,674,233,1,Full
1965,0,389,1073,1226,6,0.519,674,233,1,Full
1966,0,390,1432,1956,7,0.519,674,233,1,Full
1967,0,391,766,1242,6,0.519,674,233,1,Full
1968,0,392,131,1265,6,0.519,674,233,1,Full
1969,0,393,969,1287,6,0.519,674,233,1,Full
1970,0,394,1036,1292,6,0.519,674,233,1,Full
1971,0,395,1265,1311,6,0.519,674,233,1,Full
1972,0,396,1397,1365,6,0.519,674,233,1,Full
1973,0,397,1915,1461,6,0.519,674,233,1,Full
1974,0,398,1337,1542,6,0.519,674,233,1,Full
1975,0,399,1955,1601,6,0.519,674,233,1,Full
1976,0,400,1805,1689,6,0.519,674,233,1,Full
1977,0,401,1671,1708,6,0.519,674,233,1,Full
1978,0,402,16,1729,6,0.519,674,233,1,Full
1979,0,403,704,1774,6,0.519,674,233,1,Full
1980,0,404,887,1865,6,0.519,674,233,1,Full
1981,0,405,1800,1886,6,0.519,674,233,1,Full
1982,0,406,967,1950,6,0.519,674,233,1,Full
1983,0,407,372,1992,6,0.519,674,233,1,Full
1984,0,408,1697,2028,6,0.519,674,233,1,Full
1985,0,409,1604,132,7,0.515,674,233,1,Full
1986,0,410,1944,1177,7,0.515,674,233,1,Full
1987,0,411,948,1313,7,0.515,674,233,1,Full
1988,0,412,1699,63,6,0.515,674,233,1,Full
1989,0,413,52,181,6,0.515,674,233,1,Full
1990,0,414,237,419,10,0.515,674,233,1,Full
1991,0,415,226,206,6,0.515,674,233,1,Full
1992,0,416,1061,1096,10,0.515,674,233,1,Full
1993,0,417,312,519,8,0.515,674,233,1,Full
1994,0,418,345,675,8,0.515,674,233,1,Full
1995,0,419,100,714,8,0.515,674,233,1,Full
1996,0,420,1446,1396,7,0.515,674,233,1,Full
1997,0,421,1557,839,14,0.515,674,233,1,Full
1998,0,422,55,1514,7,0.515,674,233,1,Full
1999,0,423,486,384,6,0.515,674,233,1,Full
2000,0,424,1972,1607,10,0.515,674,233,1,Full
2001,0,425,1509,1740,7,0.515,674,233,1,Full
2002,0,426,1389,1808,7,0.515,674,233,1,Full
2003,0,427,1774,1894,7,0.515,674,233,1,Full
2004,0,428,1828,1968,7,0.515,674,233,1,Full
2005,0,429,177,667,6,0.515,674,233,1,Full
2006,0,430,1169,715,6,0.515,674,233,1,Full
2007,0,431,1085,727,6,0.515,674,233,1,Full
2008,0,432,1547,780,6,0.515,674,233,1,Full
2009,0,433,1123,789,6,0.515,674,233,1,Full
2010,0,434,1441,883,6,0.515,674,233,1,Full
2011,0,435,2002,948,6,0.515,674,233,1,Full
2012,0,436,803,974,6,0.515,674,233,1,Full
2013,0,437,1181,1005,6,0.515,674,233,1,Full
2014,0,438,1843,1015,6,0.515,674,233,1,Full
2015,0,439,1895,1101,6,0.515,674,233,1,Full
2016,0,440,1768,1114,6,0.515,674,233,1,Full
2017,0,441,1296,1119,6,0.515,674,233,1,Full
2018,0,442,1888,1192,6,0.515,674,233,1,Full
2019,0,443,1532,1302,6,0.515,674,233,1,Full
2020,0,444,1376,1385,6,0.515,674,233,1,Full
2021,0,445,1529,1421,6,0.515,674,233,1,Full
2022,0,446,2003,1516,6,0.515,674,233,1,Full
2023,0,447,1684,1583,6,0.515,674,233,1,Full
2024,0,448,1932,1614,6,0.515,674,233,1,Full
2025,0,449,556,1636,6,0.515,674,233,1,Full
2026,0,450,938,1713,6,0.515,674,233,1,Full
2027,0,451,741,1822,6,0.515,674,233,1,Full
2028,0,452,997,1906,6,0.515,674,233,1,Full
2029,0,453,1954,1916,6,0.515,674,233,1,Full
2030,0,454,900,1919,6,0.515,674,233,1,Full
2031,0,455,1949,1939,6,0.515,674,233,1,Full
2032,0,456,1407,1946,6,0.515,674,233,1,Full
2033,0,457,1126,256,7,0.511,674,233,1,Full
2034,0,458,1728,273,7,0.511,674,233,1,Full
2035,0,459,1610,332,8,0.511,674,233,1,Full
2036,0,460,1827,321,7,0.511,674,233,1,Full
2037,0,461,1621,340,7,0.511,674,233,1,Full
2038,0,462,79,653,7,0.511,674,233,1,Full
2039,0,463,463,818,7,0.511,674,233,1,Full
2040,0,464,634,844,8,0.511,674,233,1,Full
2041,0,465,318,28,6,0.511,674,233,1,Full
2042,0,466,1395,953,7,0.511,674,233,1,Full
2043,0,467,1185,91,6,0.511,674,233,1,Full
2044,0,468,964,1072,7,0.511,674,233,1,Full
2045,0,469,989,1187,7,0.511,674,233,1,Full
2046,0,470,704,1325,7,0.511,674,233,1,Full
2047,0,471,1121,1176,8,0.511,674,233,1,Full
2048,0,472,1500,117,6,0.511,674,233,1,Full
2049,0,473,919,1490,7,0.511,674,233,1,Full
2050,0,474,1998,1317,8,0.511,674,233,1,Full
2051,0,475,332,228,6,0.511,674,233,1,Full
2052,0,476,1446,278,6,0.511,674,233,1,Full
2053,0,477,1421,1650,7,0.511,674,233,1,Full
2054,0,478,1730,1957,8,0.511,674,233,1,Full
2055,0,479,515,1657,7,0.511,674,233,1,Full
2056,0,480,880,1828,7,0.511,674,233,1,Full
2057,0,481,1435,386,6,0.511,674,233,1,Full
2058,0,482,920,540,6,0.511,674,233,1,Full
2059,0,483,96,551,6,0.511,674,233,1,Full
2060,0,484,211,606,6,0.511,674,233,1,Full
2061,0,485,1609,171,10,0.511,674,233,1,Full
2062,0,486,957,687,6,0.511,674,233,1,Full
2063,0,487,1178,1936,7,0.511,674,233,1,Full
2064,0,488,1354,704,6,0.511,674,233,1,Full
2065,0,489,1973,1034,10,0.511,674,233,1,Full
2066,0,490,1326,854,6,0.511,674,233,1,Full
2067,0,491,2013,904,6,0.511,674,233,1,Full
2068,0,492,808,2011,7,0.511,674,233,1,Full
2069,0,493,988,934,6,0.511,674,233,1,Full
2070,0,494,1991,1059,6,0.511,674,233,1,Full
2071,0,495,1890,1066,6,0.511,674,233,1,Full
2072,0,496,1983,1085,6,0.511,674,233,1,Full
2073,0,497,1145,1171,6,0.511,674,233,1,Full
2074,0,498,624,1250,6,0.511,674,233,1,Full
2075,0,499,2040,1308,6,0.511,674,233,1,Full
2076,0,500,1992,1349,6,0.511,674,233,1,Full
2077,0,501,1295,1487,6,0.511,674,233,1,Full
2078,0,502,1948,1498,6,0.511,674,233,1,Full
2079,0,503,1655,1566,6,0.511,674,233,1,Full
2080,0,504,1707,1582,6,0.511,674,233,1,Full
2081,0,505,1239,1671,6,0.511,674,233,1,Full
2082,0,506,782,1682,6,0.511,674,233,1,Full
2083,0,507,1385,1705,6,0.511,674,233,1,Full
2084,0,508,2001,1725,6,0.511,674,233,1,Full
2085,0,509,1097,1787,6,0.511,674,233,1,Full
2086,0,510,1547,1863,6,0.511,674,233,1,Full
2087,0,511,1818,1898,6,0.511,674,233,1,Full
2088,0,512,1474,1913,6,0.511,674,233,1,Full
2089,0,513,1321,1921,6,0.511,674,233,1,Full
